name,timestamp,heart_rate,label
guk il kim,2025-04-14 11:03:40,45.0,0
guk il kim,2025-04-14 11:03:50,45.0,0
guk il kim,2025-04-14 11:04:00,45.0,0
guk il kim,2025-04-14 11:04:10,45.0,0
guk il kim,2025-04-14 11:04:20,45.0,0
guk il kim,2025-04-14 11:04:30,45.0,0
guk il kim,2025-04-14 11:04:40,45.0,0
guk il kim,2025-04-14 11:04:50,45.0,0
guk il kim,2025-04-14 11:05:00,45.0,0
guk il kim,2025-04-14 11:05:10,45.0,0
guk il kim,2025-04-14 11:05:20,45.0,0
guk il kim,2025-04-14 11:05:30,45.0,0
guk il kim,2025-04-14 11:05:40,45.0,0
guk il kim,2025-04-14 11:05:50,45.0,0
guk il kim,2025-04-14 11:06:00,45.0,0
guk il kim,2025-04-14 11:06:10,45.0,0
guk il kim,2025-04-14 11:06:20,45.0,0
guk il kim,2025-04-14 11:06:30,45.0,0
guk il kim,2025-04-14 11:06:40,45.0,0
guk il kim,2025-04-14 11:06:50,45.0,0
guk il kim,2025-04-14 11:07:00,45.0,0
guk il kim,2025-04-14 11:07:10,45.0,0
guk il kim,2025-04-14 11:07:20,45.0,0
guk il kim,2025-04-14 11:07:30,45.0,0
guk il kim,2025-04-14 11:07:40,45.0,0
guk il kim,2025-04-14 11:07:50,45.0,0
guk il kim,2025-04-14 11:08:00,45.0,0
guk il kim,2025-04-14 11:08:10,45.0,0
guk il kim,2025-04-14 11:08:20,45.0,0
guk il kim,2025-04-14 11:08:30,48.0,0
guk il kim,2025-04-14 11:08:40,48.0,0
guk il kim,2025-04-14 11:08:50,48.0,0
guk il kim,2025-04-14 11:09:00,48.0,0
guk il kim,2025-04-14 11:09:10,48.0,0
guk il kim,2025-04-14 11:09:20,48.0,0
guk il kim,2025-04-14 11:09:30,48.0,0
guk il kim,2025-04-14 11:09:40,48.0,0
guk il kim,2025-04-14 11:09:50,48.0,0
guk il kim,2025-04-14 11:10:00,41.9031,0
guk il kim,2025-04-14 11:10:10,44.0,0
guk il kim,2025-04-14 11:10:20,44.0,0
guk il kim,2025-04-14 11:10:30,44.0,0
guk il kim,2025-04-14 11:10:40,44.0,0
guk il kim,2025-04-14 11:10:50,44.0,0
guk il kim,2025-04-14 11:11:00,44.0,0
guk il kim,2025-04-14 11:11:10,44.0,0
guk il kim,2025-04-14 11:11:20,44.0,0
guk il kim,2025-04-14 11:11:30,44.0,0
guk il kim,2025-04-14 11:11:40,44.0,0
guk il kim,2025-04-14 11:11:50,44.0,0
guk il kim,2025-04-14 11:12:00,44.0,0
guk il kim,2025-04-14 11:12:10,41.0,0
guk il kim,2025-04-14 11:12:20,41.0,0
guk il kim,2025-04-14 11:12:30,41.0,0
guk il kim,2025-04-14 11:12:40,41.0,0
guk il kim,2025-04-14 11:12:50,41.0,0
guk il kim,2025-04-14 11:13:00,41.0,0
guk il kim,2025-04-14 11:13:10,41.0,0
guk il kim,2025-04-14 11:13:20,41.0,0
guk il kim,2025-04-14 11:13:30,41.0,0
guk il kim,2025-04-14 11:13:40,41.0,0
guk il kim,2025-04-14 11:13:50,41.0,0
guk il kim,2025-04-14 11:14:00,41.0,0
guk il kim,2025-04-14 11:14:10,41.0,0
guk il kim,2025-04-14 11:14:20,41.0,0
guk il kim,2025-04-14 11:14:30,41.0,0
guk il kim,2025-04-14 11:14:40,41.0,0
guk il kim,2025-04-14 11:14:50,41.0,0
guk il kim,2025-04-14 11:15:00,41.0,0
guk il kim,2025-04-14 11:15:10,41.0,0
guk il kim,2025-04-14 11:15:20,41.0,0
guk il kim,2025-04-14 11:15:30,41.0,0
guk il kim,2025-04-14 11:15:40,41.0,0
guk il kim,2025-04-14 11:15:50,41.0,0
guk il kim,2025-04-14 11:16:00,41.0,0
guk il kim,2025-04-14 11:16:10,41.0,0
guk il kim,2025-04-14 11:16:20,41.0,0
guk il kim,2025-04-14 11:16:30,41.0,0
guk il kim,2025-04-14 11:16:40,41.0,0
guk il kim,2025-04-14 11:16:50,41.0,0
guk il kim,2025-04-14 11:17:00,41.0,0
guk il kim,2025-04-14 11:17:10,41.0,0
guk il kim,2025-04-14 11:17:20,41.0,0
guk il kim,2025-04-14 11:17:30,41.0,0
guk il kim,2025-04-14 11:17:40,41.0,0
guk il kim,2025-04-14 11:17:50,41.0,0
guk il kim,2025-04-14 11:18:00,41.0,0
guk il kim,2025-04-14 11:18:10,41.0,0
guk il kim,2025-04-14 11:18:20,41.0,0
guk il kim,2025-04-14 11:18:30,41.0,0
guk il kim,2025-04-14 11:18:40,48.0,0
guk il kim,2025-04-14 11:18:50,48.0,0
guk il kim,2025-04-14 11:19:00,48.0,0
guk il kim,2025-04-14 11:19:10,48.0,0
guk il kim,2025-04-14 11:19:20,48.0,0
guk il kim,2025-04-14 11:19:30,48.0,0
guk il kim,2025-04-14 11:19:40,48.0,0
guk il kim,2025-04-14 11:19:50,48.0,0
guk il kim,2025-04-14 11:20:00,48.0,0
guk il kim,2025-04-14 11:20:10,48.0,0
guk il kim,2025-04-14 11:20:20,48.0,0
guk il kim,2025-04-14 11:20:30,48.0,0
guk il kim,2025-04-14 11:20:40,48.0,0
guk il kim,2025-04-14 11:20:50,48.0,0
guk il kim,2025-04-14 11:21:00,48.0,0
guk il kim,2025-04-14 11:21:10,48.0,0
guk il kim,2025-04-14 11:21:20,48.0,0
guk il kim,2025-04-14 11:21:30,48.0,0
guk il kim,2025-04-14 11:21:40,48.0,0
guk il kim,2025-04-14 11:21:50,48.0,0
guk il kim,2025-04-14 11:22:00,48.0,0
guk il kim,2025-04-14 11:22:10,48.0,0
guk il kim,2025-04-14 11:22:20,48.0,0
guk il kim,2025-04-14 11:22:30,48.0,0
guk il kim,2025-04-14 11:22:40,48.0,0
guk il kim,2025-04-14 11:22:50,48.0,0
guk il kim,2025-04-14 11:23:00,48.0,0
guk il kim,2025-04-14 11:23:10,48.0,0
guk il kim,2025-04-14 11:23:20,48.0,0
guk il kim,2025-04-14 11:23:30,48.0,0
guk il kim,2025-04-14 11:23:40,48.0,0
guk il kim,2025-04-14 11:23:50,48.0,0
guk il kim,2025-04-14 11:24:00,48.0,0
guk il kim,2025-04-14 11:24:10,48.0,0
guk il kim,2025-04-14 11:24:20,48.0,0
guk il kim,2025-04-14 11:24:30,48.0,0
guk il kim,2025-04-14 11:24:40,48.0,0
guk il kim,2025-04-14 11:24:50,48.0,0
guk il kim,2025-04-14 11:25:00,48.0,0
guk il kim,2025-04-14 11:25:10,48.0,0
guk il kim,2025-04-14 11:25:20,48.0,0
guk il kim,2025-04-14 11:25:30,48.0,0
guk il kim,2025-04-14 11:25:40,48.0,0
guk il kim,2025-04-14 11:25:50,48.0,0
guk il kim,2025-04-14 11:26:00,48.0,0
guk il kim,2025-04-14 11:26:10,48.0,0
guk il kim,2025-04-14 11:26:20,48.0,0
guk il kim,2025-04-14 11:26:30,48.0,0
guk il kim,2025-04-14 11:26:40,48.0,0
guk il kim,2025-04-14 11:26:50,48.0,0
guk il kim,2025-04-14 11:27:00,48.0,0
guk il kim,2025-04-14 11:27:10,48.0,0
guk il kim,2025-04-14 11:27:20,48.0,0
guk il kim,2025-04-14 11:27:30,48.0,0
guk il kim,2025-04-14 11:27:40,48.0,0
guk il kim,2025-04-14 11:27:50,48.0,0
guk il kim,2025-04-14 11:28:00,48.0,0
guk il kim,2025-04-14 11:28:10,48.0,0
guk il kim,2025-04-14 11:28:20,48.0,0
guk il kim,2025-04-14 11:28:30,48.0,0
guk il kim,2025-04-14 11:28:40,48.0,0
guk il kim,2025-04-14 11:28:50,48.0,0
guk il kim,2025-04-14 11:29:00,48.0,0
guk il kim,2025-04-14 11:29:10,48.0,0
guk il kim,2025-04-14 11:29:20,48.0,0
guk il kim,2025-04-14 11:29:30,47.0,0
guk il kim,2025-04-14 11:29:40,47.0,0
guk il kim,2025-04-14 11:29:50,47.0,0
guk il kim,2025-04-14 11:30:00,47.0,0
guk il kim,2025-04-14 11:30:10,47.0,0
guk il kim,2025-04-14 11:30:20,47.0,0
guk il kim,2025-04-14 11:30:30,47.0,0
guk il kim,2025-04-14 11:30:40,47.0,0
guk il kim,2025-04-14 11:30:50,47.0,0
